ANO;DESPESA;VALOR;DATA;ORGAO;NOME_FAVORECIDO;CNPJ_FAVORECIDO;EMPENHO;FONTE;VALOR_PAGO;PAGO;LIQUIDADO;DOTACAO
2015; Aluguel de imóvel para funcionamento do CRAS - Olaria - referente ao período de janeiro à dezembro/15;42000; 30/01/2015; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIB; MARCIUS BEYRUTH SCHWARTZ;70574472720;23;11;39565.21; SIM; SIM;" 0010824400222040 - 33903600000 - Fonte: 0011 - FNAS"""
2015; Complemento de pagamento de aluguel de imóvel destinado ao CRAS - Olaria ref  mes de Dezembro/15;1065.21; 30/12/2015; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIB; MARCIUS BEYRUTH SCHWARTZ;70574472720;82;11;0; NÃO; NÃO;" 0010824400222040 - 33903600000 - Fonte: 0011 - FNAS"""
2015; ADIANTAMENTO P/ FAZER FACE AS DESPESAS DA SECRETARIA. CONFORME PROCESSO Nº5896/15;1000; 24/03/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;444;1;1000; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ADIANTAMENTO P/ FAZER FACE AS DESPESAS DA SECRETARIA. CONFORME PROCESSO Nº7651/15;1000; 09/04/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;502;1;1000; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ADIANTAMENTO PARA AQUISIÇÃO DE MATERIAL DE CONSUMO PARA ATENDER A DEMANDA DO CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL DE OLARIA (CRAS OLARIA). CONFORME PROCESSO   N°12458/15;1000; 01/06/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;557;1;1000; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ADIANTAMENTO PARA AQUISIÇÃO DE MATERIAL DE CONSUMO PARA ATENDER A DEMANDA DA CASA DE ACOLHIMENTO VILA SORRISO. CONFORME PROCESSO N°15226/15;1000; 03/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;618;1;1000; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ADIANTAMENTO P/ FAZER FACE AS DESPESAS DA SECRETARIA.  CONFORME PROCESSO N°22443/15;1000; 21/09/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;744;1;1000; SIM; SIM;" 0010412200012002 - 33903900000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; ADIANTAMENTO P/ FAZER FACE AS DESPESAS DA SECRETARIA.  CONFORME PROCESSO N°27053/15;1000; 23/10/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARCONDES DA SILVA QUEIROZ;570372720;813;1;1000; SIM; SIM;" 0010412200012002 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; LOCAÇÃO DE IMOVEL PARA INSTALAÇÃO DE UNIDADE ESCOLAR - CÓRREGO DANTAS - JAN-JUN/15. CONFORME PROCESSO Nº7347/11;5221.96; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARIA ARLETE BACHINI PEREIRA E S/M;67634680753;149;1;5221.96; SIM; SIM;" 0041236500252122 - 33903600000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; LOCAÇÃO DE IMOVEL PARA INSTALAÇÃO DE UNIDADE ESCOLAR - CÓRREGO DANTAS - JAN-JUN/15. CONFORME PROCESSO Nº7347/11;5000; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARIA ARLETE BACHINI PEREIRA E S/M;67634680753;150;1;5000; SIM; SIM;" 0031236500252123 - 33903600000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; Pagamento de  benefício auxílio aluguel. referente ao período de janeiro à dezembro/2015;2400; 23/01/2015; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIB; MARIA NAZARÉ DOS SANTOS ONOFRE;1005293724;13;1;2400; SIM; SIM;" 0010824400222043 - 33904800000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; CONTRIBUIÇÃO PARA A ATLETA MARINA CASTELANO LOURENÇO PODER REPRESENTAR O MUNICIPIO DE NOVA FRIBURGO NAS DIVERSAS COMPETIÇÕES A SEREM REALIZADAS ATE DEZEMBRO DE 2015.CONFORME PROCESSO N°13907/15;2000; 01/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARINA CASTELANO LOURENÇO;12910826708;616;0;2000; SIM; SIM;" 0012781100402086 - 33904800000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; ADIANTAMENTO PARA CONFECCIONAR 04(QUATRO) CARIMBOS - SECRETÁRIO. SUBSECRETÁRIO. ASSESSOR E PARA AUTUAÇÃO DE PROCESSOS. CONFORME PROCESSO N°16498/15;152; 03/07/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARIO CESAR ESTEVES JUNIOR;3674370743;619;0;152; SIM; SIM;" 0010412200012002 - 33903900000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; Pagamento de aluguel do imovel.situado á Av Comte Bitencourt. 142. para instalação do CAPS. Conforme Processo nº 43/05. correspondente a 12 meses. CONFORME PROCESSO N° 43/05;41610.6; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MARIZÉLIA LUCRECIA AGRÍCULA STORCK;569068703;159;7;34675.5; SIM; SIM;" 0011030200692184 - 33903600000 - Fonte: 0007 - SUS"""
2015; PAGAMENTO DE ALUGUEL DO IMÓVEL. SITUADO À AV COMTE  BITTENCOURT . 142 PARA INSTALAÇÃO DO CAPS. CORRESPONDENTE A  12 MESES. CONFORME PROCESSO N° 1126/13;0; 05/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MARIZÉLIA LUCRECIA AGRÍCULA STORCK;569068703;587;7;0; NÃO; NÃO;" 0011030200692184 - 33903600000 - Fonte: 0007 - SUS"""
2015; CONTRUÇÃO DE MURO DE  IMPACTO PARA BLOCOS MENORES. PROTEÇÃO DE TALUDES COM TELA DE ALTA RESISTÊNCIA E CONTENÇÃO COM CONTRAFORTE ATIRANTADO E TELAS DE ALTA RESISTÊNCIA NA RUA URUGUAIANA E TRAVESSA PURUS EM OLARIA. CONFORME PROCESSO Nº7101/12;4571.5; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARPA REPRESENTAÇÕES E EMPREENDIMENTOS LTDA;27533744000128;169;2;4571.5; SIM; SIM;" 0011545100721057 - 44905100000 - Fonte: 0002 - CONVÊNIOS"""
2015; CONTRUÇÃO DE MURO DE  IMPACTO PARA BLOCOS MENORES. PROTEÇÃO DE TALUDES COM TELA DE ALTA RESISTÊNCIA E CONTENÇÃO COM CONTRAFORTE ATIRANTADO E TELAS DE ALTA RESISTÊNCIA NA RUA URUGUAIANA E TRAVESSA PURUS EM OLARIA. CONFORME PROCESSO Nº7101/12;1593548.72; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARPA REPRESENTAÇÕES E EMPREENDIMENTOS LTDA;27533744000128;170;2;1593548.72; SIM; SIM;" 0011545100721057 - 44905100000 - Fonte: 0002 - CONVÊNIOS"""
2015; CONTRUÇÃO DE MURO DE  IMPACTO PARA BLOCOS MENORES. PROTEÇÃO DE TALUDES COM TELA DE ALTA RESISTÊNCIA E CONTENÇÃO COM CONTRAFORTE ATIRANTADO E TELAS DE ALTA RESISTÊNCIA NA RUA URUGUAIANA E TRAVESSA PURUS EM OLARIA. CONFORME PROCESSO Nº7101/12;29936.02; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MARPA REPRESENTAÇÕES E EMPREENDIMENTOS LTDA;27533744000128;171;2;29936.02; SIM; SIM;" 0011545100721057 - 44905100000 - Fonte: 0002 - CONVÊNIOS"""
2015; AQUISIÇÃO DE AREIA. CONFORME PROCESSO Nº13743/14;97600; 02/01/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MATERIAIS DE CONSTRUÇÃO CAÇAMBA DOURADA;39491048000185;206;19;97600; SIM; SIM;" 0011545200082079 - 44903000000 - Fonte: 0019 - ROYALTIES FEP"""
2015; AQUISIÇÃO DE TINTAS PARA DEMARCAÇÃO VIÁRIA. CONFORME PROCESSO Nº13762/14;41700; 30/01/2015; FUNDO MUNICIPAL DE MOBILIDADE URBANA; MAVI TINTAS E SINALIZADORA LTDA -EPP;14191875000122;3;13;41700; SIM; SIM;" 0012678200442113 - 33903000000 - Fonte: 0013 - DIRET ARRECADADOS"""
2015; AQUISIÇÃO DE VEÍCULOS AUTOMOTORES PARA RENOVAÇÃO PARCIAL  DA FROTA DA PMNF. CONFORME PROCESSO N°3990/15;278940; 03/09/2015; PREFEITURA MUNICIPAL DE NOVA FRIBURGO; MEDIAL MEDITTA COMERCIAL DE EQUIPAMENTOS DE INFORMÁTICA LTDA-ME;1854190000177;719;0;278940; SIM; SIM;" 0010412200662154 - 44905200000 - Fonte: 0000 - ORDINÁRIOS (NÃO VINCULADO)"""
2015; AQUISIÇÃO DE SANEANTES E DOMISSANITÁRIOS PARA ATENDER AS  NECESSIDADES DO PROGRAMA DE ATENÇÃO BÁSICA. PELO PERÍODO  DE 90 DIAS. CONFORME PROCESSO N°13866/15;3800; 26/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;635;7;3800; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE SANEANTES E DOMISSANITÁRIOS PARA ATENDER AS  NECESSIDADES DO HMRS. PELO PERÍODO DE 90 DIAS. CONFORME  PROCESSO N°13866/15;83850; 03/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;675;7;83850; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO HMRS. PELO PERÍODO DE 04 MESES. CONFORME PROCESSO N °18455/15;0; 04/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;695;1;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO HMNF. PELO PERÍODO DE 04 MESES. CONFORME PROCESSO  N°18455/15;0; 22/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;826;1;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES DO  HMRS. PELO PERÍODO DE 04(QUATRO) MESES (RECLASSIFICAÇÃO PARA F  07). CONFORME PROCESSO N° 18455/15;7056; 11/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;930;7;7056; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES DO  HMNF. PELO PERÍODO DE 04(QUATRO) MESES (RECLASSIFICAÇÃO PARA F  07). CONFORME PROCESSO N° 18455/15;780; 11/12/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICAL TEC LTDA;4644478000105;931;7;780; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos. lista CMED/ANVISA e de material medico hospitalar. laboratorial. medico odontologico. equipamentos e mobiliarios. para atender as necessidades dos usuarios do SUS. CONFORME PROCESSO 7877/14;248243.57; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;71;7;248243.57; SIM; SIM;" 0011030500672166 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos - lista CMED/ANVISA e de material medico hospitalar. laboratorial. medico odontologico. equipamentos e mobiliarios. para atender as necessidades dos usuarios do SUS. CONFORME PROCESSO 7877/14;279936.2; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;74;7;245530.28; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos - lista CMED/ANVISA e de material medico hospitalar. laboratorial. medico odontologico. equipamentos e mobiliarios. para atender as necessidades dos usuarios do SUS. CONFORME PROCESSO 7877/14;61209.14; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;75;7;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos - lista  CMED/ANVISA e de material medico hospitalar. laboratorial. medico odontologico. equipamentos e mobiliarios. para atender as necessidades dos usuarios do SUS. CONFORME PROCESSO 7877/14;89942.85; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;77;7;69739.35; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos psicotropicos visasndo atender as necessidades do HMRS. CONFORME PROCESSO 821/13;270.86; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;88;7;270.86; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de material de Raio X para atender o setor de radiologia do HMRS. CONFORME PROCESSO 9460/14;47819.5; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;95;7;47819.5; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de papel grau cirurgico para atender as necessidades do HMRS. CONFORME PROCESSO N° 19602/14;53740.3; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;108;7;53740.3; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de papel grau cirurgico para atender as necessidades do HMNF. CONFORME PROCESSO N° 19602/14;15258.12; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;109;7;15258.12; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de papel grau cirurgico para atender as necessidades da ESF. CONFORME PROCESSO N° 19602/14;1920.52; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;110;7;1920.52; SIM; SIM;" 0011030100682173 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de papel grau cirurgico para atender as necessidades do Programa de Atenção Basica em Saude. CONFORME PROCESSO N° 19602/14;2949.37; 02/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;111;7;2949.37; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de aparelho de pressão arterial e estetoscópio para atender as necessidades do HMRS. CONFORME PROCESSO 16566/14;1596; 14/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;244;7;1596; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de aparelho de pressão arterial e estetoscópio para atender as necessidades do HMNF. CONFORME PROCESSO 16566/14;1596; 14/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;247;7;1596; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de aparelho de pressão arterial e estetoscópio para atender as necessidades do Programa de Atenção Básica em Saúde. CONFORME PROCESSO 16566/14;1197; 14/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;250;7;1197; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de aparelho de pressão arterial e estetoscópio para atender as necessidades da Estratégia Saúde da Familia. CONFORME PROCESSO 16566/14;1197; 14/01/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;253;7;1197; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos para atender as necessidades dos pacientes atendidos no município através do HMRS. CONFORME PROCESSO N° 8250/14;63497.9; 30/04/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;344;7;63497.61; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos para atender as necessidades dos pacientes atendidos no município através do PAB. CONFORME PROCESSO N° 8250/14;114817.22; 30/04/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;360;7;110005.73; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos p/pacientes do HMNF. conforme Processo n° 8250/14;18033.07; 05/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;390;7;17751.22; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos p/pacientes da Farmácia Básica. conforme Processo n° 8250/14;136663.4; 05/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;398;7;107007.51; SIM; SIM;" 0011030500672166 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos p/pacientes da Secretaria Municipal de Saúde. conforme Processo n° 8250/14;15000; 05/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;405;7;10956; SIM; SIM;" 0011030200742186 - 33903000000 - Fonte: 0007 - SUS"""
2015; Aquisição de medicamentos p/pacientes do HMRS. conforme Processo n° 8250/14;280728.12; 05/05/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;408;7;275387.31; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER ÁS NECESSIDADES DOS PACIENTES ATENDIDOS NO MUNICIPIO ATRAVÉS DO HMRS. CONFORME N° 8250/14;17000; 08/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;448;7;0; NÃO; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAIS DE RAIOS X PARA ATENDER AS NECESSIDADES DO SETOR DE RADIOLOGIA DO HMRS. CONFORME PROCESSO N° 9460/14;17815.2; 17/06/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;476;7;17815.2; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PSICOTROPICOS VISANDO ATENDER  AS NECESSIDADES DO HMRS. CONFORME PROCESSO N° 27342/14;33.39; 05/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;598;7;33.39; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL DE RAIO X PARA ATENDER AS NECESSIDADES  DO SETOR DE RADIOLOGIA DO HMRS. CONFORME PROCESSO N° 9460/15;83569.5; 21/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;623;7;39578.6; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES  DOS PACIENTES ATENDIDOS NO MUNICÍPIO ATRAVÉS DO HMRS.  CONFORME PROCESSO N°8250/14;0; 28/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;643;19;0; NÃO; NÃO;" 0011030200702188 - 33903000000 - Fonte: 0019 - ROYALTIES FEP"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES  DOS PACIENTES ATENDIDOS NO MUNICÍPIO ATRAVÉS DO HMNF.  CONFORME PROCESSO N°8250/14;15349.97; 28/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;653;13;6010.83; SIM; SIM;" 0011030200702189 - 33903000000 - Fonte: 0013 - DIRET ARRECADADOS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES  DOS PACIENTES ATENDIDOS NO MUNICÍPIO ATRAVÉS DO PAB.  CONFORME PROCESSO N°8250/14;38643.53; 28/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;661;7;7061.11; SIM; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES  DOS PACIENTES ATENDIDOS NO MUNICÍPIO ATRAVÉS DA ESF.  CONFORME PROCESSO N°8250/14;41461.46; 28/08/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;666;7;1655.94; SIM; NÃO;" 0011030100682173 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO HMRS. PELO PERÍODO DE 04 MESES. CONFORME PROCESSO N °18455/15;0; 04/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;684;1;0; NÃO; SIM;" 0011030200702188 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE APARELHO DE PRESSÃO ARTERIAL E ESTETOSCÓPIO  PARA ATENDER ÁS NECESSIDADES DO HOSPITAL MUNICIPAL RAUL  SERTÃ. CONFORME PROCESSO N°16566/14;3990; 16/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;705;7;0; NÃO; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE PAPEL GRAU CIRÚRGICO PARA ATENDER AS  NECESSIDADES DO HMRS;46802.2; 21/09/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;714;7;46802.2; SIM; SIM;" 0011030200702188 - 33903000000 - Fonte: 0007 - SUS"""
2015; REF AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AS  NECESSIDADES DA FARMÁCIA COMPLEMENTAR. CONFORME  PROCESSO N° 21025/14;24227.02; 05/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;744;7;0; NÃO; NÃO;" 0011030500672166 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO HMNF. PELO PERÍODO DE 04 MESES ;0; 22/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;811;1;0; NÃO; NÃO;" 0011030200702189 - 33903000000 - Fonte: 0001 - RECURSOS DE IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO PAB. PELO PERÍODO DE 04 MESES;5467.2; 22/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;812;7;0; NÃO; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DO ESF. PELO PERÍODO DE 04 MESES. CONFORME PROCESSO  N°18455/15;6593.58; 22/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;813;7;0; NÃO; SIM;" 0011030100682173 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS NECESSIDADES  DA SAÚDE BUCAL. PELO PERÍODO DE 04 MESES. CONFORME  PROCESSO  N°18455/15;467.5; 22/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;814;7;0; NÃO; SIM;" 0011030100682177 - 33903000000 - Fonte: 0007 - SUS"""
2015; AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER ÁS NECESSIDADES  DOS PACIENTES ATENDIDOS NO MUNICIPIO ATRAVÉS DA FARMÁCIA  BÁSICA. CONFORME PROCESSO N° 8250/14;113760.4; 29/10/2015; FUNDO MUNICIPAL DE SAÚDE DE NOVA FRIBURGO; MEDICOM RIO FARMA LTDA;39499710000143;844;7;0; NÃO; SIM;" 0011030100682171 - 33903000000 - Fonte: 0007 - SUS"""
